



Advanced Model: 

Advanced Model with 1 hours in block: 

Training Started
Epoch 7 Completed	 Loss 0.470	 Train Accuracy: 0.742	 Test Accuracy: 0.858
Epoch 8 Completed	 Loss 0.447	 Train Accuracy: 0.758	 Test Accuracy: 0.869
Epoch 9 Completed	 Loss 0.428	 Train Accuracy: 0.770	 Test Accuracy: 0.885
Epoch 10 Completed	 Loss 0.412	 Train Accuracy: 0.783	 Test Accuracy: 0.885
Epoch 11 Completed	 Loss 0.399	 Train Accuracy: 0.795	 Test Accuracy: 0.880
Epoch 12 Completed	 Loss 0.386	 Train Accuracy: 0.803	 Test Accuracy: 0.902
Epoch 13 Completed	 Loss 0.378	 Train Accuracy: 0.809	 Test Accuracy: 0.896
Epoch 14 Completed	 Loss 0.368	 Train Accuracy: 0.816	 Test Accuracy: 0.891
Epoch 15 Completed	 Loss 0.360	 Train Accuracy: 0.822	 Test Accuracy: 0.902
Epoch 16 Completed	 Loss 0.352	 Train Accuracy: 0.828	 Test Accuracy: 0.923
Epoch 17 Completed	 Loss 0.345	 Train Accuracy: 0.833	 Test Accuracy: 0.918
Epoch 18 Completed	 Loss 0.338	 Train Accuracy: 0.838	 Test Accuracy: 0.918
Epoch 19 Completed	 Loss 0.331	 Train Accuracy: 0.842	 Test Accuracy: 0.902
Epoch 20 Completed	 Loss 0.326	 Train Accuracy: 0.846	 Test Accuracy: 0.918
Epoch 21 Completed	 Loss 0.320	 Train Accuracy: 0.849	 Test Accuracy: 0.940
Epoch 22 Completed	 Loss 0.314	 Train Accuracy: 0.854	 Test Accuracy: 0.940
Epoch 23 Completed	 Loss 0.309	 Train Accuracy: 0.857	 Test Accuracy: 0.940
Epoch 24 Completed	 Loss 0.304	 Train Accuracy: 0.861	 Test Accuracy: 0.934
Epoch 25 Completed	 Loss 0.300	 Train Accuracy: 0.864	 Test Accuracy: 0.934
Epoch 26 Completed	 Loss 0.295	 Train Accuracy: 0.867	 Test Accuracy: 0.945
Epoch 27 Completed	 Loss 0.291	 Train Accuracy: 0.870	 Test Accuracy: 0.934
Epoch 28 Completed	 Loss 0.287	 Train Accuracy: 0.873	 Test Accuracy: 0.945
Epoch 29 Completed	 Loss 0.284	 Train Accuracy: 0.875	 Test Accuracy: 0.923
Epoch 30 Completed	 Loss 0.280	 Train Accuracy: 0.878	 Test Accuracy: 0.945
Epoch 31 Completed	 Loss 0.277	 Train Accuracy: 0.880	 Test Accuracy: 0.945
Epoch 32 Completed	 Loss 0.274	 Train Accuracy: 0.882	 Test Accuracy: 0.945
Epoch 33 Completed	 Loss 0.271	 Train Accuracy: 0.884	 Test Accuracy: 0.951
Epoch 34 Completed	 Loss 0.268	 Train Accuracy: 0.886	 Test Accuracy: 0.951
Epoch 35 Completed	 Loss 0.265	 Train Accuracy: 0.888	 Test Accuracy: 0.945
Epoch 36 Completed	 Loss 0.263	 Train Accuracy: 0.889	 Test Accuracy: 0.945
Epoch 37 Completed	 Loss 0.260	 Train Accuracy: 0.891	 Test Accuracy: 0.951
Epoch 38 Completed	 Loss 0.257	 Train Accuracy: 0.892	 Test Accuracy: 0.945
Epoch 39 Completed	 Loss 0.255	 Train Accuracy: 0.894	 Test Accuracy: 0.951
Epoch 40 Completed	 Loss 0.253	 Train Accuracy: 0.895	 Test Accuracy: 0.945
Epoch 41 Completed	 Loss 0.250	 Train Accuracy: 0.896	 Test Accuracy: 0.951
Epoch 42 Completed	 Loss 0.248	 Train Accuracy: 0.898	 Test Accuracy: 0.951
Epoch 43 Completed	 Loss 0.246	 Train Accuracy: 0.899	 Test Accuracy: 0.956
Epoch 44 Completed	 Loss 0.244	 Train Accuracy: 0.900	 Test Accuracy: 0.956
Epoch 45 Completed	 Loss 0.242	 Train Accuracy: 0.901	 Test Accuracy: 0.951
Epoch 46 Completed	 Loss 0.240	 Train Accuracy: 0.902	 Test Accuracy: 0.962
Epoch 47 Completed	 Loss 0.238	 Train Accuracy: 0.904	 Test Accuracy: 0.956
Epoch 48 Completed	 Loss 0.236	 Train Accuracy: 0.905	 Test Accuracy: 0.956
Epoch 49 Completed	 Loss 0.234	 Train Accuracy: 0.906	 Test Accuracy: 0.962
Epoch 50 Completed	 Loss 0.232	 Train Accuracy: 0.907	 Test Accuracy: 0.962

Model of hours: 7:8
Epoch 1 Completed	 Loss 1.027	 Train Accuracy: 0.552	 Test Accuracy: 0.847
Epoch 2 Completed	 Loss 0.808	 Train Accuracy: 0.691	 Test Accuracy: 0.847
Epoch 3 Completed	 Loss 0.680	 Train Accuracy: 0.737	 Test Accuracy: 0.847
Epoch 4 Completed	 Loss 0.597	 Train Accuracy: 0.760	 Test Accuracy: 0.847
Epoch 5 Completed	 Loss 0.540	 Train Accuracy: 0.780	 Test Accuracy: 0.885
Epoch 6 Completed	 Loss 0.498	 Train Accuracy: 0.796	 Test Accuracy: 0.858
Epoch 7 Completed	 Loss 0.464	 Train Accuracy: 0.807	 Test Accuracy: 0.902
Epoch 8 Completed	 Loss 0.436	 Train Accuracy: 0.820	 Test Accuracy: 0.913
Epoch 9 Completed	 Loss 0.412	 Train Accuracy: 0.831	 Test Accuracy: 0.918
Epoch 10 Completed	 Loss 0.392	 Train Accuracy: 0.840	 Test Accuracy: 0.907
Epoch 11 Completed	 Loss 0.377	 Train Accuracy: 0.846	 Test Accuracy: 0.896
Epoch 12 Completed	 Loss 0.367	 Train Accuracy: 0.850	 Test Accuracy: 0.913
Epoch 13 Completed	 Loss 0.356	 Train Accuracy: 0.855	 Test Accuracy: 0.896
Epoch 14 Completed	 Loss 0.349	 Train Accuracy: 0.859	 Test Accuracy: 0.907
Epoch 15 Completed	 Loss 0.340	 Train Accuracy: 0.863	 Test Accuracy: 0.940
Epoch 16 Completed	 Loss 0.332	 Train Accuracy: 0.868	 Test Accuracy: 0.934
Epoch 17 Completed	 Loss 0.327	 Train Accuracy: 0.871	 Test Accuracy: 0.940
Epoch 18 Completed	 Loss 0.319	 Train Accuracy: 0.875	 Test Accuracy: 0.913
Epoch 19 Completed	 Loss 0.314	 Train Accuracy: 0.878	 Test Accuracy: 0.913
Epoch 20 Completed	 Loss 0.310	 Train Accuracy: 0.881	 Test Accuracy: 0.929
Epoch 21 Completed	 Loss 0.304	 Train Accuracy: 0.884	 Test Accuracy: 0.951
Epoch 22 Completed	 Loss 0.299	 Train Accuracy: 0.886	 Test Accuracy: 0.945
Epoch 23 Completed	 Loss 0.295	 Train Accuracy: 0.888	 Test Accuracy: 0.951
Epoch 24 Completed	 Loss 0.291	 Train Accuracy: 0.891	 Test Accuracy: 0.929
Epoch 25 Completed	 Loss 0.287	 Train Accuracy: 0.893	 Test Accuracy: 0.923
Epoch 26 Completed	 Loss 0.283	 Train Accuracy: 0.894	 Test Accuracy: 0.929
Epoch 27 Completed	 Loss 0.280	 Train Accuracy: 0.896	 Test Accuracy: 0.934
Epoch 28 Completed	 Loss 0.276	 Train Accuracy: 0.898	 Test Accuracy: 0.951
Epoch 29 Completed	 Loss 0.273	 Train Accuracy: 0.899	 Test Accuracy: 0.951
Epoch 30 Completed	 Loss 0.270	 Train Accuracy: 0.901	 Test Accuracy: 0.951
Epoch 31 Completed	 Loss 0.267	 Train Accuracy: 0.902	 Test Accuracy: 0.934
Epoch 32 Completed	 Loss 0.264	 Train Accuracy: 0.903	 Test Accuracy: 0.934
Epoch 33 Completed	 Loss 0.261	 Train Accuracy: 0.905	 Test Accuracy: 0.934
Epoch 34 Completed	 Loss 0.259	 Train Accuracy: 0.906	 Test Accuracy: 0.945
Epoch 35 Completed	 Loss 0.256	 Train Accuracy: 0.907	 Test Accuracy: 0.951
Epoch 36 Completed	 Loss 0.254	 Train Accuracy: 0.908	 Test Accuracy: 0.951
Epoch 37 Completed	 Loss 0.251	 Train Accuracy: 0.909	 Test Accuracy: 0.945
Epoch 38 Completed	 Loss 0.249	 Train Accuracy: 0.910	 Test Accuracy: 0.940
Epoch 39 Completed	 Loss 0.247	 Train Accuracy: 0.911	 Test Accuracy: 0.945
Epoch 40 Completed	 Loss 0.245	 Train Accuracy: 0.912	 Test Accuracy: 0.951
Epoch 41 Completed	 Loss 0.243	 Train Accuracy: 0.913	 Test Accuracy: 0.951
Epoch 42 Completed	 Loss 0.241	 Train Accuracy: 0.914	 Test Accuracy: 0.956
Epoch 43 Completed	 Loss 0.239	 Train Accuracy: 0.915	 Test Accuracy: 0.945
Epoch 44 Completed	 Loss 0.237	 Train Accuracy: 0.916	 Test Accuracy: 0.940
Epoch 45 Completed	 Loss 0.235	 Train Accuracy: 0.917	 Test Accuracy: 0.951
Epoch 46 Completed	 Loss 0.233	 Train Accuracy: 0.917	 Test Accuracy: 0.951
Epoch 47 Completed	 Loss 0.232	 Train Accuracy: 0.918	 Test Accuracy: 0.951
Epoch 48 Completed	 Loss 0.230	 Train Accuracy: 0.919	 Test Accuracy: 0.951
Epoch 49 Completed	 Loss 0.228	 Train Accuracy: 0.919	 Test Accuracy: 0.945
Epoch 50 Completed	 Loss 0.227	 Train Accuracy: 0.920	 Test Accuracy: 0.945

Model of hours: 8:9
Epoch 1 Completed	 Loss 1.047	 Train Accuracy: 0.262	 Test Accuracy: 0.845
Epoch 2 Completed	 Loss 0.774	 Train Accuracy: 0.545	 Test Accuracy: 0.845
Epoch 3 Completed	 Loss 0.644	 Train Accuracy: 0.640	 Test Accuracy: 0.834
Epoch 4 Completed	 Loss 0.577	 Train Accuracy: 0.686	 Test Accuracy: 0.845
Epoch 5 Completed	 Loss 0.534	 Train Accuracy: 0.715	 Test Accuracy: 0.845
Epoch 6 Completed	 Loss 0.503	 Train Accuracy: 0.734	 Test Accuracy: 0.834
Epoch 7 Completed	 Loss 0.476	 Train Accuracy: 0.749	 Test Accuracy: 0.856
Epoch 8 Completed	 Loss 0.458	 Train Accuracy: 0.763	 Test Accuracy: 0.851
Epoch 9 Completed	 Loss 0.443	 Train Accuracy: 0.773	 Test Accuracy: 0.834
Epoch 10 Completed	 Loss 0.429	 Train Accuracy: 0.780	 Test Accuracy: 0.845
Epoch 11 Completed	 Loss 0.418	 Train Accuracy: 0.785	 Test Accuracy: 0.840
Epoch 12 Completed	 Loss 0.407	 Train Accuracy: 0.791	 Test Accuracy: 0.862
Epoch 13 Completed	 Loss 0.397	 Train Accuracy: 0.797	 Test Accuracy: 0.862
Epoch 14 Completed	 Loss 0.389	 Train Accuracy: 0.802	 Test Accuracy: 0.851
Epoch 15 Completed	 Loss 0.382	 Train Accuracy: 0.806	 Test Accuracy: 0.873
Epoch 16 Completed	 Loss 0.375	 Train Accuracy: 0.810	 Test Accuracy: 0.878
Epoch 17 Completed	 Loss 0.368	 Train Accuracy: 0.815	 Test Accuracy: 0.884
Epoch 18 Completed	 Loss 0.362	 Train Accuracy: 0.820	 Test Accuracy: 0.901
Epoch 19 Completed	 Loss 0.356	 Train Accuracy: 0.824	 Test Accuracy: 0.917
Epoch 20 Completed	 Loss 0.350	 Train Accuracy: 0.828	 Test Accuracy: 0.917
Epoch 21 Completed	 Loss 0.345	 Train Accuracy: 0.832	 Test Accuracy: 0.901
Epoch 22 Completed	 Loss 0.340	 Train Accuracy: 0.836	 Test Accuracy: 0.906
Epoch 23 Completed	 Loss 0.335	 Train Accuracy: 0.839	 Test Accuracy: 0.934
Epoch 24 Completed	 Loss 0.330	 Train Accuracy: 0.842	 Test Accuracy: 0.912
Epoch 25 Completed	 Loss 0.325	 Train Accuracy: 0.845	 Test Accuracy: 0.928
Epoch 26 Completed	 Loss 0.320	 Train Accuracy: 0.848	 Test Accuracy: 0.928
Epoch 27 Completed	 Loss 0.316	 Train Accuracy: 0.851	 Test Accuracy: 0.917
Epoch 28 Completed	 Loss 0.311	 Train Accuracy: 0.854	 Test Accuracy: 0.917
Epoch 29 Completed	 Loss 0.307	 Train Accuracy: 0.857	 Test Accuracy: 0.939
Epoch 30 Completed	 Loss 0.303	 Train Accuracy: 0.859	 Test Accuracy: 0.928
Epoch 31 Completed	 Loss 0.300	 Train Accuracy: 0.862	 Test Accuracy: 0.928
Epoch 32 Completed	 Loss 0.296	 Train Accuracy: 0.864	 Test Accuracy: 0.939
Epoch 33 Completed	 Loss 0.293	 Train Accuracy: 0.866	 Test Accuracy: 0.939
Epoch 34 Completed	 Loss 0.289	 Train Accuracy: 0.869	 Test Accuracy: 0.923
Epoch 35 Completed	 Loss 0.286	 Train Accuracy: 0.870	 Test Accuracy: 0.939
Epoch 36 Completed	 Loss 0.283	 Train Accuracy: 0.872	 Test Accuracy: 0.945
Epoch 37 Completed	 Loss 0.280	 Train Accuracy: 0.874	 Test Accuracy: 0.950
Epoch 38 Completed	 Loss 0.278	 Train Accuracy: 0.876	 Test Accuracy: 0.945
Epoch 39 Completed	 Loss 0.275	 Train Accuracy: 0.878	 Test Accuracy: 0.945
Epoch 40 Completed	 Loss 0.272	 Train Accuracy: 0.880	 Test Accuracy: 0.945
Epoch 41 Completed	 Loss 0.270	 Train Accuracy: 0.881	 Test Accuracy: 0.945
Epoch 42 Completed	 Loss 0.267	 Train Accuracy: 0.883	 Test Accuracy: 0.945
Epoch 43 Completed	 Loss 0.265	 Train Accuracy: 0.884	 Test Accuracy: 0.950
Epoch 44 Completed	 Loss 0.262	 Train Accuracy: 0.886	 Test Accuracy: 0.950
Epoch 45 Completed	 Loss 0.260	 Train Accuracy: 0.887	 Test Accuracy: 0.956
Epoch 46 Completed	 Loss 0.258	 Train Accuracy: 0.889	 Test Accuracy: 0.961
Epoch 47 Completed	 Loss 0.256	 Train Accuracy: 0.890	 Test Accuracy: 0.961
Epoch 48 Completed	 Loss 0.254	 Train Accuracy: 0.891	 Test Accuracy: 0.950
Epoch 49 Completed	 Loss 0.251	 Train Accuracy: 0.892	 Test Accuracy: 0.950
Epoch 50 Completed	 Loss 0.249	 Train Accuracy: 0.893	 Test Accuracy: 0.961

Model of hours: 9:10
Epoch 1 Completed	 Loss 1.104	 Train Accuracy: 0.099	 Test Accuracy: 0.847
Epoch 2 Completed	 Loss 0.795	 Train Accuracy: 0.464	 Test Accuracy: 0.847
Epoch 3 Completed	 Loss 0.666	 Train Accuracy: 0.586	 Test Accuracy: 0.836
Epoch 4 Completed	 Loss 0.593	 Train Accuracy: 0.650	 Test Accuracy: 0.847
Epoch 5 Completed	 Loss 0.541	 Train Accuracy: 0.688	 Test Accuracy: 0.863
Epoch 6 Completed	 Loss 0.504	 Train Accuracy: 0.720	 Test Accuracy: 0.842
Epoch 7 Completed	 Loss 0.474	 Train Accuracy: 0.737	 Test Accuracy: 0.852
Epoch 8 Completed	 Loss 0.449	 Train Accuracy: 0.752	 Test Accuracy: 0.858
Epoch 9 Completed	 Loss 0.428	 Train Accuracy: 0.766	 Test Accuracy: 0.874
Epoch 10 Completed	 Loss 0.416	 Train Accuracy: 0.775	 Test Accuracy: 0.863
Epoch 11 Completed	 Loss 0.411	 Train Accuracy: 0.783	 Test Accuracy: 0.852
Epoch 12 Completed	 Loss 0.410	 Train Accuracy: 0.788	 Test Accuracy: 0.869
Epoch 13 Completed	 Loss 0.401	 Train Accuracy: 0.796	 Test Accuracy: 0.880
Epoch 14 Completed	 Loss 0.391	 Train Accuracy: 0.803	 Test Accuracy: 0.863
Epoch 15 Completed	 Loss 0.388	 Train Accuracy: 0.807	 Test Accuracy: 0.885
Epoch 16 Completed	 Loss 0.383	 Train Accuracy: 0.811	 Test Accuracy: 0.863
Epoch 17 Completed	 Loss 0.375	 Train Accuracy: 0.815	 Test Accuracy: 0.863
Epoch 18 Completed	 Loss 0.370	 Train Accuracy: 0.819	 Test Accuracy: 0.880
Epoch 19 Completed	 Loss 0.366	 Train Accuracy: 0.822	 Test Accuracy: 0.874
Epoch 20 Completed	 Loss 0.363	 Train Accuracy: 0.826	 Test Accuracy: 0.880
Epoch 21 Completed	 Loss 0.358	 Train Accuracy: 0.829	 Test Accuracy: 0.863
Epoch 22 Completed	 Loss 0.352	 Train Accuracy: 0.832	 Test Accuracy: 0.907
Epoch 23 Completed	 Loss 0.347	 Train Accuracy: 0.835	 Test Accuracy: 0.923
Epoch 24 Completed	 Loss 0.343	 Train Accuracy: 0.838	 Test Accuracy: 0.907
Epoch 25 Completed	 Loss 0.339	 Train Accuracy: 0.841	 Test Accuracy: 0.902
Epoch 26 Completed	 Loss 0.335	 Train Accuracy: 0.844	 Test Accuracy: 0.907
Epoch 27 Completed	 Loss 0.330	 Train Accuracy: 0.847	 Test Accuracy: 0.896
Epoch 28 Completed	 Loss 0.327	 Train Accuracy: 0.849	 Test Accuracy: 0.902
Epoch 29 Completed	 Loss 0.323	 Train Accuracy: 0.852	 Test Accuracy: 0.923
Epoch 30 Completed	 Loss 0.319	 Train Accuracy: 0.855	 Test Accuracy: 0.929
Epoch 31 Completed	 Loss 0.315	 Train Accuracy: 0.857	 Test Accuracy: 0.934
Epoch 32 Completed	 Loss 0.312	 Train Accuracy: 0.859	 Test Accuracy: 0.934
Epoch 33 Completed	 Loss 0.308	 Train Accuracy: 0.861	 Test Accuracy: 0.918
Epoch 34 Completed	 Loss 0.305	 Train Accuracy: 0.864	 Test Accuracy: 0.913
Epoch 35 Completed	 Loss 0.301	 Train Accuracy: 0.865	 Test Accuracy: 0.913
Epoch 36 Completed	 Loss 0.298	 Train Accuracy: 0.867	 Test Accuracy: 0.929
Epoch 37 Completed	 Loss 0.295	 Train Accuracy: 0.869	 Test Accuracy: 0.945
Epoch 38 Completed	 Loss 0.292	 Train Accuracy: 0.871	 Test Accuracy: 0.945
Epoch 39 Completed	 Loss 0.289	 Train Accuracy: 0.873	 Test Accuracy: 0.945
Epoch 40 Completed	 Loss 0.286	 Train Accuracy: 0.875	 Test Accuracy: 0.945
Epoch 41 Completed	 Loss 0.284	 Train Accuracy: 0.876	 Test Accuracy: 0.945
Epoch 42 Completed	 Loss 0.281	 Train Accuracy: 0.878	 Test Accuracy: 0.945
Epoch 43 Completed	 Loss 0.278	 Train Accuracy: 0.880	 Test Accuracy: 0.951
Epoch 44 Completed	 Loss 0.276	 Train Accuracy: 0.881	 Test Accuracy: 0.951
Epoch 45 Completed	 Loss 0.273	 Train Accuracy: 0.883	 Test Accuracy: 0.951
Epoch 46 Completed	 Loss 0.271	 Train Accuracy: 0.884	 Test Accuracy: 0.951
Epoch 47 Completed	 Loss 0.269	 Train Accuracy: 0.886	 Test Accuracy: 0.951
Epoch 48 Completed	 Loss 0.266	 Train Accuracy: 0.887	 Test Accuracy: 0.945
Epoch 49 Completed	 Loss 0.264	 Train Accuracy: 0.888	 Test Accuracy: 0.951
Epoch 50 Completed	 Loss 0.262	 Train Accuracy: 0.889	 Test Accuracy: 0.951

Model of hours: 10:11
Epoch 1 Completed	 Loss 1.060	 Train Accuracy: 0.238	 Test Accuracy: 0.847
Epoch 2 Completed	 Loss 0.802	 Train Accuracy: 0.534	 Test Accuracy: 0.847
Epoch 3 Completed	 Loss 0.670	 Train Accuracy: 0.633	 Test Accuracy: 0.847
Epoch 4 Completed	 Loss 0.598	 Train Accuracy: 0.682	 Test Accuracy: 0.847
Epoch 5 Completed	 Loss 0.547	 Train Accuracy: 0.712	 Test Accuracy: 0.847
Epoch 6 Completed	 Loss 0.513	 Train Accuracy: 0.731	 Test Accuracy: 0.836
Epoch 7 Completed	 Loss 0.486	 Train Accuracy: 0.747	 Test Accuracy: 0.836
Epoch 8 Completed	 Loss 0.465	 Train Accuracy: 0.758	 Test Accuracy: 0.847
Epoch 9 Completed	 Loss 0.449	 Train Accuracy: 0.769	 Test Accuracy: 0.836
Epoch 10 Completed	 Loss 0.435	 Train Accuracy: 0.776	 Test Accuracy: 0.836
Epoch 11 Completed	 Loss 0.423	 Train Accuracy: 0.782	 Test Accuracy: 0.836
Epoch 12 Completed	 Loss 0.414	 Train Accuracy: 0.786	 Test Accuracy: 0.896
Epoch 13 Completed	 Loss 0.407	 Train Accuracy: 0.792	 Test Accuracy: 0.836
Epoch 14 Completed	 Loss 0.399	 Train Accuracy: 0.795	 Test Accuracy: 0.874
Epoch 15 Completed	 Loss 0.393	 Train Accuracy: 0.801	 Test Accuracy: 0.869
Epoch 16 Completed	 Loss 0.387	 Train Accuracy: 0.805	 Test Accuracy: 0.847
Epoch 17 Completed	 Loss 0.381	 Train Accuracy: 0.808	 Test Accuracy: 0.885
Epoch 18 Completed	 Loss 0.376	 Train Accuracy: 0.812	 Test Accuracy: 0.852
Epoch 19 Completed	 Loss 0.371	 Train Accuracy: 0.815	 Test Accuracy: 0.874
Epoch 20 Completed	 Loss 0.366	 Train Accuracy: 0.818	 Test Accuracy: 0.891
Epoch 21 Completed	 Loss 0.362	 Train Accuracy: 0.821	 Test Accuracy: 0.891
Epoch 22 Completed	 Loss 0.357	 Train Accuracy: 0.824	 Test Accuracy: 0.885
Epoch 23 Completed	 Loss 0.353	 Train Accuracy: 0.827	 Test Accuracy: 0.902
Epoch 24 Completed	 Loss 0.348	 Train Accuracy: 0.830	 Test Accuracy: 0.891
Epoch 25 Completed	 Loss 0.344	 Train Accuracy: 0.833	 Test Accuracy: 0.896
Epoch 26 Completed	 Loss 0.340	 Train Accuracy: 0.836	 Test Accuracy: 0.918
Epoch 27 Completed	 Loss 0.336	 Train Accuracy: 0.839	 Test Accuracy: 0.923
Epoch 28 Completed	 Loss 0.332	 Train Accuracy: 0.841	 Test Accuracy: 0.902
Epoch 29 Completed	 Loss 0.328	 Train Accuracy: 0.844	 Test Accuracy: 0.913
Epoch 30 Completed	 Loss 0.324	 Train Accuracy: 0.847	 Test Accuracy: 0.934
Epoch 31 Completed	 Loss 0.320	 Train Accuracy: 0.849	 Test Accuracy: 0.929
Epoch 32 Completed	 Loss 0.317	 Train Accuracy: 0.852	 Test Accuracy: 0.907
Epoch 33 Completed	 Loss 0.313	 Train Accuracy: 0.854	 Test Accuracy: 0.907
Epoch 34 Completed	 Loss 0.310	 Train Accuracy: 0.857	 Test Accuracy: 0.940
Epoch 35 Completed	 Loss 0.307	 Train Accuracy: 0.859	 Test Accuracy: 0.940
Epoch 36 Completed	 Loss 0.304	 Train Accuracy: 0.861	 Test Accuracy: 0.913
Epoch 37 Completed	 Loss 0.301	 Train Accuracy: 0.863	 Test Accuracy: 0.918
Epoch 38 Completed	 Loss 0.298	 Train Accuracy: 0.865	 Test Accuracy: 0.934
Epoch 39 Completed	 Loss 0.295	 Train Accuracy: 0.867	 Test Accuracy: 0.940
Epoch 40 Completed	 Loss 0.292	 Train Accuracy: 0.868	 Test Accuracy: 0.934
Epoch 41 Completed	 Loss 0.289	 Train Accuracy: 0.870	 Test Accuracy: 0.934
Epoch 42 Completed	 Loss 0.287	 Train Accuracy: 0.872	 Test Accuracy: 0.940
Epoch 43 Completed	 Loss 0.284	 Train Accuracy: 0.874	 Test Accuracy: 0.940
Epoch 44 Completed	 Loss 0.282	 Train Accuracy: 0.875	 Test Accuracy: 0.940
Epoch 45 Completed	 Loss 0.279	 Train Accuracy: 0.877	 Test Accuracy: 0.940
Epoch 46 Completed	 Loss 0.277	 Train Accuracy: 0.878	 Test Accuracy: 0.945
Epoch 47 Completed	 Loss 0.275	 Train Accuracy: 0.880	 Test Accuracy: 0.945
Epoch 48 Completed	 Loss 0.272	 Train Accuracy: 0.881	 Test Accuracy: 0.945
Epoch 49 Completed	 Loss 0.270	 Train Accuracy: 0.882	 Test Accuracy: 0.945
Epoch 50 Completed	 Loss 0.268	 Train Accuracy: 0.883	 Test Accuracy: 0.951

Model of hours: 11:12
Epoch 1 Completed	 Loss 0.995	 Train Accuracy: 0.404	 Test Accuracy: 0.847
Epoch 2 Completed	 Loss 0.762	 Train Accuracy: 0.617	 Test Accuracy: 0.847
Epoch 3 Completed	 Loss 0.652	 Train Accuracy: 0.688	 Test Accuracy: 0.847
Epoch 4 Completed	 Loss 0.587	 Train Accuracy: 0.723	 Test Accuracy: 0.847
Epoch 5 Completed	 Loss 0.540	 Train Accuracy: 0.744	 Test Accuracy: 0.847
Epoch 6 Completed	 Loss 0.505	 Train Accuracy: 0.759	 Test Accuracy: 0.874
Epoch 7 Completed	 Loss 0.478	 Train Accuracy: 0.776	 Test Accuracy: 0.896
Epoch 8 Completed	 Loss 0.460	 Train Accuracy: 0.790	 Test Accuracy: 0.874
Epoch 9 Completed	 Loss 0.442	 Train Accuracy: 0.801	 Test Accuracy: 0.858
Epoch 10 Completed	 Loss 0.432	 Train Accuracy: 0.806	 Test Accuracy: 0.869
Epoch 11 Completed	 Loss 0.421	 Train Accuracy: 0.813	 Test Accuracy: 0.858
Epoch 12 Completed	 Loss 0.408	 Train Accuracy: 0.816	 Test Accuracy: 0.902
Epoch 13 Completed	 Loss 0.400	 Train Accuracy: 0.821	 Test Accuracy: 0.902
Epoch 14 Completed	 Loss 0.392	 Train Accuracy: 0.826	 Test Accuracy: 0.858
Epoch 15 Completed	 Loss 0.383	 Train Accuracy: 0.829	 Test Accuracy: 0.885
Epoch 16 Completed	 Loss 0.376	 Train Accuracy: 0.833	 Test Accuracy: 0.885
Epoch 17 Completed	 Loss 0.369	 Train Accuracy: 0.837	 Test Accuracy: 0.885
Epoch 18 Completed	 Loss 0.362	 Train Accuracy: 0.840	 Test Accuracy: 0.907
Epoch 19 Completed	 Loss 0.355	 Train Accuracy: 0.844	 Test Accuracy: 0.896
Epoch 20 Completed	 Loss 0.349	 Train Accuracy: 0.848	 Test Accuracy: 0.913
Epoch 21 Completed	 Loss 0.343	 Train Accuracy: 0.851	 Test Accuracy: 0.902
Epoch 22 Completed	 Loss 0.337	 Train Accuracy: 0.854	 Test Accuracy: 0.907
Epoch 23 Completed	 Loss 0.332	 Train Accuracy: 0.857	 Test Accuracy: 0.918
Epoch 24 Completed	 Loss 0.327	 Train Accuracy: 0.860	 Test Accuracy: 0.923
Epoch 25 Completed	 Loss 0.322	 Train Accuracy: 0.862	 Test Accuracy: 0.934
Epoch 26 Completed	 Loss 0.317	 Train Accuracy: 0.865	 Test Accuracy: 0.923
Epoch 27 Completed	 Loss 0.312	 Train Accuracy: 0.868	 Test Accuracy: 0.918
Epoch 28 Completed	 Loss 0.308	 Train Accuracy: 0.870	 Test Accuracy: 0.923
Epoch 29 Completed	 Loss 0.304	 Train Accuracy: 0.873	 Test Accuracy: 0.940
Epoch 30 Completed	 Loss 0.300	 Train Accuracy: 0.875	 Test Accuracy: 0.951
Epoch 31 Completed	 Loss 0.297	 Train Accuracy: 0.877	 Test Accuracy: 0.951
Epoch 32 Completed	 Loss 0.293	 Train Accuracy: 0.879	 Test Accuracy: 0.940
Epoch 33 Completed	 Loss 0.290	 Train Accuracy: 0.881	 Test Accuracy: 0.940
Epoch 34 Completed	 Loss 0.286	 Train Accuracy: 0.883	 Test Accuracy: 0.945
Epoch 35 Completed	 Loss 0.283	 Train Accuracy: 0.885	 Test Accuracy: 0.951
Epoch 36 Completed	 Loss 0.280	 Train Accuracy: 0.886	 Test Accuracy: 0.951
Epoch 37 Completed	 Loss 0.277	 Train Accuracy: 0.888	 Test Accuracy: 0.951
Epoch 38 Completed	 Loss 0.274	 Train Accuracy: 0.889	 Test Accuracy: 0.951
Epoch 39 Completed	 Loss 0.271	 Train Accuracy: 0.891	 Test Accuracy: 0.956
Epoch 40 Completed	 Loss 0.268	 Train Accuracy: 0.892	 Test Accuracy: 0.956
Epoch 41 Completed	 Loss 0.266	 Train Accuracy: 0.894	 Test Accuracy: 0.956
Epoch 42 Completed	 Loss 0.263	 Train Accuracy: 0.895	 Test Accuracy: 0.962
Epoch 43 Completed	 Loss 0.261	 Train Accuracy: 0.896	 Test Accuracy: 0.956
Epoch 44 Completed	 Loss 0.258	 Train Accuracy: 0.898	 Test Accuracy: 0.951
Epoch 45 Completed	 Loss 0.256	 Train Accuracy: 0.899	 Test Accuracy: 0.951
